reference_date,location,horizon,model,target_end_date,truth,point,wis,mae,persistence_mae
2024-12-14,49,3,ensemble,2025-01-04,388.0,74.0,280.5813043478261,314.0,324.0
2024-12-14,49,3,baseline,2025-01-04,388.0,64.0,308.4313043478261,324.0,324.0
2024-12-14,50,1,ensemble,2024-12-21,8.0,3.0,2.65304347826087,5.0,8.0
2024-12-14,50,1,baseline,2024-12-21,8.0,0.0,4.479130434782609,8.0,8.0
2024-12-14,50,2,ensemble,2024-12-28,19.0,4.0,10.705217391304346,15.0,19.0
2024-12-14,50,2,baseline,2024-12-28,19.0,0.0,12.068695652173915,19.0,19.0
2024-12-14,50,3,ensemble,2025-01-04,33.0,4.0,22.936521739130434,29.0,33.0
2024-12-14,50,3,baseline,2025-01-04,33.0,0.0,23.07478260869565,33.0,33.0
2024-12-14,51,1,ensemble,2024-12-21,192.0,93.0,63.049130434782604,99.0,124.0
2024-12-14,51,1,baseline,2024-12-21,192.0,62.0,83.27956521739131,130.0,124.0
2024-12-14,51,2,ensemble,2024-12-28,371.0,109.0,194.71739130434779,262.0,303.0
2024-12-14,51,2,baseline,2024-12-28,371.0,62.0,234.49347826086958,309.0,303.0
2024-12-14,51,3,ensemble,2025-01-04,669.0,133.0,444.3821739130435,536.0,601.0
2024-12-14,51,3,baseline,2025-01-04,669.0,62.0,520.9352173913045,607.0,601.0
2024-12-14,53,1,ensemble,2024-12-21,416.0,91.0,295.5404347826087,325.0,338.0
2024-12-14,53,1,baseline,2024-12-21,416.0,57.0,301.64260869565214,359.0,338.0
2024-12-14,53,2,ensemble,2024-12-28,541.0,103.0,389.08217391304345,438.0,463.0
2024-12-14,53,2,baseline,2024-12-28,541.0,57.0,412.09869565217394,484.0,463.0
2024-12-14,53,3,ensemble,2025-01-04,530.0,110.0,352.0382608695652,420.0,452.0
2024-12-14,53,3,baseline,2025-01-04,530.0,57.0,390.2426086956522,473.0,452.0
2024-12-14,54,1,ensemble,2024-12-21,37.0,19.0,10.241304347826086,18.0,24.0
2024-12-14,54,1,baseline,2024-12-21,37.0,12.0,13.602608695652172,25.0,24.0
2024-12-14,54,2,ensemble,2024-12-28,102.0,22.0,64.62173913043478,80.0,89.0
2024-12-14,54,2,baseline,2024-12-28,102.0,12.0,58.67173913043479,90.0,89.0
2024-12-14,54,3,ensemble,2025-01-04,198.0,23.0,154.99,175.0,185.0
2024-12-14,54,3,baseline,2025-01-04,198.0,12.0,146.10695652173914,186.0,185.0
2024-12-14,55,1,ensemble,2024-12-21,120.0,41.0,56.35086956521739,79.0,93.0
2024-12-14,55,1,baseline,2024-12-21,120.0,27.0,61.358695652173914,93.0,93.0
2024-12-14,55,2,ensemble,2024-12-28,253.0,52.0,167.88304347826084,201.0,226.0
2024-12-14,55,2,baseline,2024-12-28,253.0,27.0,171.87782608695653,226.0,226.0
2024-12-14,55,3,ensemble,2025-01-04,389.0,62.0,286.00913043478266,327.0,362.0
2024-12-14,55,3,baseline,2025-01-04,389.0,27.0,299.8569565217391,362.0,362.0
2024-12-14,56,1,ensemble,2024-12-21,14.0,8.0,2.9034782608695653,6.0,9.0
2024-12-14,56,1,baseline,2024-12-21,14.0,5.0,4.945652173913043,9.0,9.0
2024-12-14,56,2,ensemble,2024-12-28,84.0,9.0,66.98956521739129,75.0,79.0
2024-12-14,56,2,baseline,2024-12-28,84.0,5.0,65.15434782608695,79.0,79.0
2024-12-14,56,3,ensemble,2025-01-04,115.0,9.0,95.97739130434783,106.0,110.0
2024-12-14,56,3,baseline,2025-01-04,115.0,5.0,93.74739130434783,110.0,110.0
2024-12-21,01,1,ensemble,2024-12-28,667.0,258.0,336.68869565217386,409.0,474.0
2024-12-21,01,1,baseline,2024-12-28,667.0,189.0,435.0165217391305,478.0,474.0
2024-12-21,01,2,ensemble,2025-01-04,690.0,259.0,328.5978260869566,431.0,497.0
2024-12-21,01,2,baseline,2025-01-04,690.0,189.0,449.1386956521739,501.0,497.0
2024-12-21,01,3,ensemble,2025-01-11,477.0,245.0,136.38608695652172,232.0,284.0
2024-12-21,01,3,baseline,2025-01-11,477.0,189.0,228.06869565217391,288.0,284.0
2024-12-21,02,1,ensemble,2024-12-28,32.0,27.0,3.4747826086956524,5.0,7.0
2024-12-21,02,1,baseline,2024-12-28,32.0,23.0,5.282608695652175,9.0,7.0
2024-12-21,02,2,ensemble,2025-01-04,62.0,25.0,23.86173913043478,37.0,37.0
2024-12-21,02,2,baseline,2025-01-04,62.0,23.0,30.001304347826085,39.0,37.0
2024-12-21,02,3,ensemble,2025-01-11,39.0,25.0,6.999130434782609,14.0,14.0
2024-12-21,02,3,baseline,2025-01-11,39.0,23.0,9.25478260869565,16.0,14.0
2024-12-21,04,1,ensemble,2024-12-28,2241.0,937.0,1092.964347826087,1304.0,1281.0
2024-12-21,04,1,baseline,2024-12-28,2241.0,992.0,1152.870434782609,1249.0,1281.0
2024-12-21,04,2,ensemble,2025-01-04,2742.0,878.0,1581.576956521739,1864.0,1782.0
2024-12-21,04,2,baseline,2025-01-04,2742.0,992.0,1629.6534782608694,1750.0,1782.0
2024-12-21,04,3,ensemble,2025-01-11,1419.0,780.0,364.2256521739129,639.0,459.0
2024-12-21,04,3,baseline,2025-01-11,1419.0,992.0,290.8569565217391,427.0,459.0
2024-12-21,05,1,ensemble,2024-12-28,127.0,59.0,41.4495652173913,68.0,85.0
2024-12-21,05,1,baseline,2024-12-28,127.0,39.0,57.29304347826087,88.0,85.0
2024-12-21,05,2,ensemble,2025-01-04,212.0,65.0,101.27347826086957,147.0,170.0
2024-12-21,05,2,baseline,2025-01-04,212.0,39.0,128.5086956521739,173.0,170.0
2024-12-21,05,3,ensemble,2025-01-11,158.0,74.0,44.14173913043478,84.0,116.0
2024-12-21,05,3,baseline,2025-01-11,158.0,39.0,74.42565217391304,119.0,116.0
2024-12-21,06,1,ensemble,2024-12-28,3478.0,1715.0,1289.4530434782607,1763.0,2083.0
2024-12-21,06,1,baseline,2024-12-28,3478.0,1366.0,1876.5947826086954,2112.0,2083.0
2024-12-21,06,2,ensemble,2025-01-04,3821.0,1775.0,1527.4560869565219,2046.0,2426.0
2024-12-21,06,2,baseline,2025-01-04,3821.0,1366.0,2162.128695652174,2455.0,2426.0
2024-12-21,06,3,ensemble,2025-01-11,3064.0,1479.0,1017.1282608695655,1585.0,1669.0
2024-12-21,06,3,baseline,2025-01-11,3064.0,1366.0,1360.2526086956523,1698.0,1669.0
2024-12-21,08,1,ensemble,2024-12-28,475.0,178.0,237.87173913043475,297.0,346.0
2024-12-21,08,1,baseline,2024-12-28,475.0,129.0,308.94695652173914,346.0,346.0
2024-12-21,08,2,ensemble,2025-01-04,760.0,179.0,508.941304347826,581.0,631.0
2024-12-21,08,2,baseline,2025-01-04,760.0,129.0,586.0686956521738,631.0,631.0
2024-12-21,08,3,ensemble,2025-01-11,499.0,183.0,242.17217391304348,316.0,370.0
2024-12-21,08,3,baseline,2025-01-11,499.0,129.0,318.25608695652176,370.0,370.0
2024-12-21,09,1,ensemble,2024-12-28,148.0,37.0,87.2804347826087,111.0,124.0
2024-12-21,09,1,baseline,2024-12-28,148.0,24.0,91.39565217391306,124.0,124.0
2024-12-21,09,2,ensemble,2025-01-04,294.0,45.0,215.59217391304352,249.0,270.0
2024-12-21,09,2,baseline,2025-01-04,294.0,24.0,226.66347826086957,270.0,270.0
2024-12-21,09,3,ensemble,2025-01-11,247.0,52.0,151.5730434782609,195.0,223.0
2024-12-21,09,3,baseline,2025-01-11,247.0,24.0,171.70565217391305,223.0,223.0
2024-12-21,10,1,ensemble,2024-12-28,96.0,23.0,63.82043478260869,73.0,81.0
2024-12-21,10,1,baseline,2024-12-28,96.0,15.0,69.86869565217391,81.0,81.0
2024-12-21,10,2,ensemble,2025-01-04,185.0,24.0,148.9295652173913,161.0,170.0
2024-12-21,10,2,baseline,2025-01-04,185.0,15.0,156.26999999999998,170.0,170.0
2024-12-21,10,3,ensemble,2025-01-11,87.0,24.0,51.61869565217391,63.0,72.0
2024-12-21,10,3,baseline,2025-01-11,87.0,15.0,56.186521739130434,72.0,72.0
2024-12-21,11,1,ensemble,2024-12-28,38.0,9.0,22.622173913043476,29.0,34.0
2024-12-21,11,1,baseline,2024-12-28,38.0,6.0,23.88086956521739,32.0,34.0
2024-12-21,11,2,ensemble,2025-01-04,96.0,9.0,80.19086956521737,87.0,92.0
2024-12-21,11,2,baseline,2025-01-04,96.0,6.0,79.73608695652173,90.0,92.0
2024-12-21,11,3,ensemble,2025-01-11,44.0,9.0,26.687826086956523,35.0,40.0
2024-12-21,11,3,baseline,2025-01-11,44.0,6.0,26.10782608695653,38.0,40.0
2024-12-21,12,1,ensemble,2024-12-28,2081.0,990.0,859.031304347826,1091.0,1209.0
2024-12-21,12,1,baseline,2024-12-28,2081.0,851.0,1119.6504347826087,1230.0,1209.0
2024-12-21,12,2,ensemble,2025-01-04,2862.0,1021.0,1589.48,1841.0,1990.0
2024-12-21,12,2,baseline,2025-01-04,2862.0,851.0,1874.546086956522,2011.0,1990.0
2024-12-21,12,3,ensemble,2025-01-11,2411.0,961.0,1118.8239130434783,1450.0,1539.0
2024-12-21,12,3,baseline,2025-01-11,2411.0,851.0,1402.9191304347828,1560.0,1539.0
2024-12-21,13,1,ensemble,2024-12-28,800.0,273.0,418.70130434782607,527.0,586.0
2024-12-21,13,1,baseline,2024-12-28,800.0,203.0,517.2495652173913,597.0,586.0
2024-12-21,13,2,ensemble,2025-01-04,1144.0,295.0,696.4708695652174,849.0,930.0
2024-12-21,13,2,baseline,2025-01-04,1144.0,203.0,843.2139130434782,941.0,930.0
2024-12-21,13,3,ensemble,2025-01-11,823.0,316.0,352.2460869565217,507.0,609.0
2024-12-21,13,3,baseline,2025-01-11,823.0,203.0,507.9482608695651,620.0,609.0
2024-12-21,15,1,ensemble,2024-12-28,57.0,34.0,13.483478260869566,23.0,23.0
2024-12-21,15,1,baseline,2024-12-28,57.0,30.0,20.39826086956522,27.0,23.0
2024-12-21,15,2,ensemble,2025-01-04,125.0,36.0,78.4804347826087,89.0,91.0
2024-12-21,15,2,baseline,2025-01-04,125.0,30.0,86.9608695652174,95.0,91.0
2024-12-21,15,3,ensemble,2025-01-11,113.0,35.0,61.97391304347826,78.0,79.0
2024-12-21,15,3,baseline,2025-01-11,113.0,30.0,73.61826086956522,83.0,79.0
2024-12-21,16,1,ensemble,2024-12-28,333.0,112.0,178.90565217391304,221.0,226.0
2024-12-21,16,1,baseline,2024-12-28,333.0,93.0,214.27999999999997,240.0,226.0
2024-12-21,16,2,ensemble,2025-01-04,242.0,110.0,97.37347826086955,132.0,135.0
2024-12-21,16,2,baseline,2025-01-04,242.0,93.0,117.53000000000002,149.0,135.0
2024-12-21,16,3,ensemble,2025-01-11,136.0,100.0,19.094782608695652,36.0,29.0
2024-12-21,16,3,baseline,2025-01-11,136.0,93.0,24.448695652173914,43.0,29.0
2024-12-21,17,1,ensemble,2024-12-28,1143.0,302.0,718.6673913043478,841.0,903.0
2024-12-21,17,1,baseline,2024-12-28,1143.0,224.0,839.1965217391306,919.0,903.0
2024-12-21,17,2,ensemble,2025-01-04,1562.0,330.0,1055.102608695652,1232.0,1322.0
2024-12-21,17,2,baseline,2025-01-04,1562.0,224.0,1239.9578260869566,1338.0,1322.0
2024-12-21,17,3,ensemble,2025-01-11,1399.0,338.0,892.6634782608695,1061.0,1159.0
2024-12-21,17,3,baseline,2025-01-11,1399.0,224.0,1061.874347826087,1175.0,1159.0
2024-12-21,18,1,ensemble,2024-12-28,590.0,195.0,317.95260869565215,395.0,450.0
2024-12-21,18,1,baseline,2024-12-28,590.0,137.0,387.76521739130436,453.0,450.0
2024-12-21,18,2,ensemble,2025-01-04,814.0,222.0,469.4869565217391,592.0,674.0
2024-12-21,18,2,baseline,2025-01-04,814.0,137.0,595.8178260869565,677.0,674.0
2024-12-21,18,3,ensemble,2025-01-11,511.0,220.0,155.80565217391305,291.0,371.0
2024-12-21,18,3,baseline,2025-01-11,511.0,137.0,279.8126086956522,374.0,371.0
2024-12-21,19,1,ensemble,2024-12-28,118.0,37.0,61.34782608695653,81.0,95.0
2024-12-21,19,1,baseline,2024-12-28,118.0,23.0,68.78086956521739,95.0,95.0
2024-12-21,19,2,ensemble,2025-01-04,171.0,44.0,98.27217391304349,127.0,148.0
2024-12-21,19,2,baseline,2025-01-04,171.0,23.0,114.38434782608694,148.0,148.0
2024-12-21,19,3,ensemble,2025-01-11,264.0,48.0,174.96565217391307,216.0,241.0
2024-12-21,19,3,baseline,2025-01-11,264.0,23.0,202.07695652173916,241.0,241.0
2024-12-21,20,1,ensemble,2024-12-28,225.0,108.0,76.64304347826088,117.0,135.0
2024-12-21,20,1,baseline,2024-12-28,225.0,83.0,118.61260869565216,142.0,135.0
2024-12-21,20,2,ensemble,2025-01-04,353.0,105.0,184.30260869565222,248.0,263.0
2024-12-21,20,2,baseline,2025-01-04,353.0,83.0,240.63478260869567,270.0,263.0
2024-12-21,20,3,ensemble,2025-01-11,236.0,128.0,66.59130434782607,108.0,146.0
2024-12-21,20,3,baseline,2025-01-11,236.0,83.0,118.97782608695651,153.0,146.0
2024-12-21,21,1,ensemble,2024-12-28,515.0,101.0,361.37130434782614,414.0,436.0
2024-12-21,21,1,baseline,2024-12-28,515.0,75.0,377.99652173913046,440.0,436.0
2024-12-21,21,2,ensemble,2025-01-04,678.0,112.0,491.0904347826088,566.0,599.0
2024-12-21,21,2,baseline,2025-01-04,678.0,75.0,526.3908695652175,603.0,599.0
2024-12-21,21,3,ensemble,2025-01-11,463.0,113.0,259.54173913043473,350.0,384.0
2024-12-21,21,3,baseline,2025-01-11,463.0,75.0,299.51260869565215,388.0,384.0
2024-12-21,22,1,ensemble,2024-12-28,585.0,290.0,203.20086956521737,295.0,336.0
2024-12-21,22,1,baseline,2024-12-28,585.0,246.0,298.0347826086956,339.0,336.0
2024-12-21,22,2,ensemble,2025-01-04,713.0,286.0,321.93391304347824,427.0,464.0
2024-12-21,22,2,baseline,2025-01-04,713.0,246.0,416.5239130434782,467.0,464.0
2024-12-21,22,3,ensemble,2025-01-11,446.0,277.0,88.80260869565217,169.0,197.0
2024-12-21,22,3,baseline,2025-01-11,446.0,246.0,142.20260869565217,200.0,197.0
2024-12-21,23,1,ensemble,2024-12-28,30.0,5.0,20.121304347826086,25.0,28.0
2024-12-21,23,1,baseline,2024-12-28,30.0,2.0,17.795652173913044,28.0,28.0
2024-12-21,23,2,ensemble,2025-01-04,88.0,5.0,74.58826086956522,83.0,86.0
2024-12-21,23,2,baseline,2025-01-04,88.0,2.0,64.3695652173913,86.0,86.0
2024-12-21,23,3,ensemble,2025-01-11,92.0,6.0,76.8391304347826,86.0,90.0
2024-12-21,23,3,baseline,2025-01-11,92.0,2.0,64.70782608695652,90.0,90.0
2024-12-21,24,1,ensemble,2024-12-28,195.0,101.0,55.701739130434774,94.0,122.0
2024-12-21,24,1,baseline,2024-12-28,195.0,70.0,90.90304347826087,125.0,122.0
2024-12-21,24,2,ensemble,2025-01-04,457.0,116.0,278.5639130434783,341.0,384.0
2024-12-21,24,2,baseline,2025-01-04,457.0,70.0,344.81304347826085,387.0,384.0
2024-12-21,24,3,ensemble,2025-01-11,372.0,128.0,180.24739130434781,244.0,299.0
2024-12-21,24,3,baseline,2025-01-11,372.0,70.0,253.33043478260868,302.0,299.0
2024-12-21,25,1,ensemble,2024-12-28,256.0,178.0,38.74782608695652,78.0,130.0
2024-12-21,25,1,baseline,2024-12-28,256.0,123.0,84.37652173913044,133.0,130.0
2024-12-21,25,2,ensemble,2025-01-04,520.0,194.0,224.96478260869563,326.0,394.0
2024-12-21,25,2,baseline,2025-01-04,520.0,123.0,311.2213043478261,397.0,394.0
2024-12-21,25,3,ensemble,2025-01-11,585.0,206.0,273.56304347826085,379.0,459.0
2024-12-21,25,3,baseline,2025-01-11,585.0,123.0,363.1121739130435,462.0,459.0
2024-12-21,26,1,ensemble,2024-12-28,429.0,268.0,88.81565217391305,161.0,259.0
2024-12-21,26,1,baseline,2024-12-28,429.0,168.0,174.09826086956522,261.0,259.0
2024-12-21,26,2,ensemble,2025-01-04,555.0,293.0,152.09695652173914,262.0,385.0
2024-12-21,26,2,baseline,2025-01-04,555.0,168.0,265.7291304347826,387.0,385.0
2024-12-21,26,3,ensemble,2025-01-11,625.0,306.0,180.33434782608697,319.0,455.0
2024-12-21,26,3,baseline,2025-01-11,625.0,168.0,314.7578260869565,457.0,455.0
2024-12-21,27,1,ensemble,2024-12-28,545.0,157.0,335.3069565217391,388.0,453.0
2024-12-21,27,1,baseline,2024-12-28,545.0,116.0,397.07217391304346,429.0,453.0
2024-12-21,27,2,ensemble,2025-01-04,952.0,175.0,714.6821739130436,777.0,860.0
2024-12-21,27,2,baseline,2025-01-04,952.0,116.0,796.7504347826086,836.0,860.0
2024-12-21,27,3,ensemble,2025-01-11,896.0,176.0,656.9247826086956,720.0,804.0
2024-12-21,27,3,baseline,2025-01-11,896.0,116.0,734.6547826086955,780.0,804.0
2024-12-21,28,1,ensemble,2024-12-28,212.0,71.0,106.14999999999999,141.0,151.0
2024-12-21,28,1,baseline,2024-12-28,212.0,52.0,130.78565217391306,160.0,151.0
2024-12-21,28,2,ensemble,2025-01-04,272.0,71.0,146.55695652173915,201.0,211.0
2024-12-21,28,2,baseline,2025-01-04,272.0,52.0,184.4695652173913,220.0,211.0
2024-12-21,28,3,ensemble,2025-01-11,216.0,75.0,90.51347826086956,141.0,155.0
2024-12-21,28,3,baseline,2025-01-11,216.0,52.0,123.16217391304346,164.0,155.0
2024-12-21,29,1,ensemble,2024-12-28,611.0,124.0,446.88260869565215,487.0,523.0
2024-12-21,29,1,baseline,2024-12-28,611.0,79.0,462.7086956521739,532.0,523.0
2024-12-21,29,2,ensemble,2025-01-04,826.0,140.0,617.708695652174,686.0,738.0
2024-12-21,29,2,baseline,2025-01-04,826.0,79.0,661.7056521739132,747.0,738.0
2024-12-21,29,3,ensemble,2025-01-11,647.0,150.0,405.51695652173913,497.0,559.0
2024-12-21,29,3,baseline,2025-01-11,647.0,79.0,469.6539130434782,568.0,559.0
2024-12-21,30,1,ensemble,2024-12-28,52.0,10.0,34.373913043478254,42.0,46.0
2024-12-21,30,1,baseline,2024-12-28,52.0,6.0,31.671304347826084,46.0,46.0
2024-12-21,30,2,ensemble,2025-01-04,62.0,12.0,39.55956521739131,50.0,56.0
2024-12-21,30,2,baseline,2025-01-04,62.0,6.0,37.62347826086957,56.0,56.0
2024-12-21,30,3,ensemble,2025-01-11,60.0,12.0,33.37782608695652,48.0,54.0
2024-12-21,30,3,baseline,2025-01-11,60.0,6.0,33.413043478260875,54.0,54.0
2024-12-21,31,1,ensemble,2024-12-28,131.0,26.0,93.54565217391306,105.0,112.0
2024-12-21,31,1,baseline,2024-12-28,131.0,16.0,100.76521739130435,115.0,112.0
2024-12-21,31,2,ensemble,2025-01-04,211.0,29.0,165.48130434782607,182.0,192.0
2024-12-21,31,2,baseline,2025-01-04,211.0,16.0,177.4391304347826,195.0,192.0
2024-12-21,31,3,ensemble,2025-01-11,171.0,31.0,121.45217391304347,140.0,152.0
2024-12-21,31,3,baseline,2025-01-11,171.0,16.0,134.58086956521737,155.0,152.0
2024-12-21,32,1,ensemble,2024-12-28,255.0,109.0,107.6704347826087,146.0,142.0
2024-12-21,32,1,baseline,2024-12-28,255.0,85.0,136.85695652173916,170.0,142.0
2024-12-21,32,2,ensemble,2025-01-04,387.0,106.0,234.79956521739132,281.0,274.0
2024-12-21,32,2,baseline,2025-01-04,387.0,85.0,260.3939130434782,302.0,274.0
2024-12-21,32,3,ensemble,2025-01-11,260.0,102.0,111.69434782608697,158.0,147.0
2024-12-21,32,3,baseline,2025-01-11,260.0,85.0,127.3086956521739,175.0,147.0
2024-12-21,33,1,ensemble,2024-12-28,53.0,29.0,14.486086956521744,24.0,31.0
2024-12-21,33,1,baseline,2024-12-28,53.0,21.0,22.488695652173913,32.0,31.0
2024-12-21,33,2,ensemble,2025-01-04,108.0,27.0,64.54173913043478,81.0,86.0
2024-12-21,33,2,baseline,2025-01-04,108.0,21.0,73.40913043478261,87.0,86.0
2024-12-21,33,3,ensemble,2025-01-11,90.0,27.0,46.25739130434782,63.0,68.0
2024-12-21,33,3,baseline,2025-01-11,90.0,21.0,53.25478260869565,69.0,68.0
2024-12-21,34,1,ensemble,2024-12-28,723.0,285.0,360.4452173913043,438.0,549.0
2024-12-21,34,1,baseline,2024-12-28,723.0,174.0,471.6982608695652,549.0,549.0
2024-12-21,34,2,ensemble,2025-01-04,1326.0,314.0,899.5865217391307,1012.0,1152.0
2024-12-21,34,2,baseline,2025-01-04,1326.0,174.0,1056.098695652174,1152.0,1152.0
2024-12-21,34,3,ensemble,2025-01-11,1074.0,331.0,609.7743478260869,743.0,900.0
2024-12-21,34,3,baseline,2025-01-11,1074.0,174.0,788.6117391304348,900.0,900.0
2024-12-21,35,1,ensemble,2024-12-28,234.0,138.0,54.507826086956534,96.0,126.0
2024-12-21,35,1,baseline,2024-12-28,234.0,97.0,104.00782608695651,137.0,126.0
2024-12-21,35,2,ensemble,2025-01-04,320.0,144.0,121.86043478260869,176.0,212.0
2024-12-21,35,2,baseline,2025-01-04,320.0,97.0,182.18608695652173,223.0,212.0
2024-12-21,35,3,ensemble,2025-01-11,249.0,136.0,66.1195652173913,113.0,141.0
2024-12-21,35,3,baseline,2025-01-11,249.0,97.0,106.54260869565215,152.0,141.0
2024-12-21,36,1,ensemble,2024-12-28,1528.0,621.0,695.7773913043478,907.0,1096.0
2024-12-21,36,1,baseline,2024-12-28,1528.0,404.0,992.4365217391305,1124.0,1096.0
2024-12-21,36,2,ensemble,2025-01-04,2594.0,702.0,1654.1439130434785,1892.0,2162.0
2024-12-21,36,2,baseline,2025-01-04,2594.0,404.0,2029.2634782608698,2190.0,2162.0
2024-12-21,36,3,ensemble,2025-01-11,2240.0,680.0,1238.264347826087,1560.0,1808.0
2024-12-21,36,3,baseline,2025-01-11,2240.0,404.0,1650.5078260869561,1836.0,1808.0
2024-12-21,37,1,ensemble,2024-12-28,611.0,231.0,267.0386956521739,380.0,438.0
2024-12-21,37,1,baseline,2024-12-28,611.0,165.0,360.74260869565217,446.0,438.0
2024-12-21,37,2,ensemble,2025-01-04,942.0,242.0,544.828695652174,700.0,769.0
2024-12-21,37,2,baseline,2025-01-04,942.0,165.0,674.377391304348,777.0,769.0
2024-12-21,37,3,ensemble,2025-01-11,832.0,271.0,379.6747826086957,561.0,659.0
2024-12-21,37,3,baseline,2025-01-11,832.0,165.0,547.8599999999999,667.0,659.0
2024-12-21,38,1,ensemble,2024-12-28,22.0,3.0,15.895652173913042,19.0,17.0
2024-12-21,38,1,baseline,2024-12-28,22.0,0.0,13.410869565217391,22.0,17.0
2024-12-21,38,2,ensemble,2025-01-04,56.0,3.0,47.08304347826086,53.0,51.0
2024-12-21,38,2,baseline,2025-01-04,56.0,0.0,44.89478260869566,56.0,51.0
2024-12-21,38,3,ensemble,2025-01-11,38.0,4.0,28.21478260869565,34.0,33.0
2024-12-21,38,3,baseline,2025-01-11,38.0,0.0,24.96,38.0,33.0
2024-12-21,39,1,ensemble,2024-12-28,691.0,212.0,389.6373913043479,479.0,540.0
2024-12-21,39,1,baseline,2024-12-28,691.0,147.0,456.18565217391307,544.0,540.0
2024-12-21,39,2,ensemble,2025-01-04,1302.0,224.0,937.0821739130434,1078.0,1151.0
2024-12-21,39,2,baseline,2025-01-04,1302.0,147.0,1046.2234782608696,1155.0,1151.0
2024-12-21,39,3,ensemble,2025-01-11,1043.0,238.0,666.3878260869566,805.0,892.0
2024-12-21,39,3,baseline,2025-01-11,1043.0,147.0,769.7352173913043,896.0,892.0
2024-12-21,40,1,ensemble,2024-12-28,284.0,76.0,170.8413043478261,208.0,227.0
2024-12-21,40,1,baseline,2024-12-28,284.0,49.0,173.8173913043478,235.0,227.0
2024-12-21,40,2,ensemble,2025-01-04,405.0,85.0,260.93086956521745,320.0,348.0
2024-12-21,40,2,baseline,2025-01-04,405.0,49.0,275.6004347826087,356.0,348.0
2024-12-21,40,3,ensemble,2025-01-11,285.0,94.0,125.45000000000002,191.0,228.0
2024-12-21,40,3,baseline,2025-01-11,285.0,49.0,155.3891304347826,236.0,228.0
2024-12-21,41,1,ensemble,2024-12-28,552.0,242.0,237.5873913043478,310.0,319.0
2024-12-21,41,1,baseline,2024-12-28,552.0,192.0,308.9421739130435,360.0,319.0
2024-12-21,41,2,ensemble,2025-01-04,536.0,250.0,207.6913043478261,286.0,303.0
2024-12-21,41,2,baseline,2025-01-04,536.0,192.0,280.83000000000004,344.0,303.0
2024-12-21,41,3,ensemble,2025-01-11,320.0,239.0,45.50434782608696,81.0,87.0
2024-12-21,41,3,baseline,2025-01-11,320.0,192.0,82.23913043478261,128.0,87.0
2024-12-21,42,1,ensemble,2024-12-28,1005.0,376.0,485.0460869565217,629.0,737.0
2024-12-21,42,1,baseline,2024-12-28,1005.0,267.0,635.0160869565217,738.0,737.0
2024-12-21,42,2,ensemble,2025-01-04,1674.0,407.0,1061.7878260869566,1267.0,1406.0
2024-12-21,42,2,baseline,2025-01-04,1674.0,267.0,1279.8995652173915,1407.0,1406.0
2024-12-21,42,3,ensemble,2025-01-11,1594.0,428.0,935.314347826087,1166.0,1326.0
2024-12-21,42,3,baseline,2025-01-11,1594.0,267.0,1180.6965217391305,1327.0,1326.0
2024-12-21,44,1,ensemble,2024-12-28,45.0,32.0,6.3930434782608705,13.0,17.0
2024-12-21,44,1,baseline,2024-12-28,45.0,27.0,11.885217391304348,18.0,17.0
2024-12-21,44,2,ensemble,2025-01-04,93.0,30.0,46.35521739130435,63.0,65.0
2024-12-21,44,2,baseline,2025-01-04,93.0,27.0,56.702173913043474,66.0,65.0
2024-12-21,44,3,ensemble,2025-01-11,69.0,31.0,23.834347826086958,38.0,41.0
2024-12-21,44,3,baseline,2025-01-11,69.0,27.0,31.295652173913048,42.0,41.0
2024-12-21,45,1,ensemble,2024-12-28,327.0,100.0,182.21521739130438,227.0,248.0
2024-12-21,45,1,baseline,2024-12-28,327.0,61.0,217.43826086956523,266.0,248.0
2024-12-21,45,2,ensemble,2025-01-04,520.0,108.0,349.0643478260869,412.0,441.0
2024-12-21,45,2,baseline,2025-01-04,520.0,61.0,399.1708695652174,459.0,441.0
2024-12-21,45,3,ensemble,2025-01-11,430.0,118.0,227.17173913043482,312.0,351.0
2024-12-21,45,3,baseline,2025-01-11,430.0,61.0,300.425652173913,369.0,351.0
2024-12-21,46,1,ensemble,2024-12-28,33.0,13.0,13.502608695652174,20.0,25.0
2024-12-21,46,1,baseline,2024-12-28,33.0,8.0,15.916956521739133,25.0,25.0
2024-12-21,46,2,ensemble,2025-01-04,47.0,14.0,22.84869565217391,33.0,39.0
2024-12-21,46,2,baseline,2025-01-04,47.0,8.0,26.327391304347824,39.0,39.0
