model,reference_date,location,horizon,target_end_date,truth,point,wis,mae,persistence_mae
ensemble,2023-12-02,16,3,2023-12-23,115.0,13.995,87.20855700330921,101.005,107.0
ensemble,2023-12-02,17,1,2023-12-09,205.0,139.40762615203855,37.13391009937145,65.59237384796145,103.0
ensemble,2023-12-02,17,2,2023-12-16,254.0,154.4564552307129,50.56934034256837,99.54354476928711,152.0
ensemble,2023-12-02,17,3,2023-12-23,464.0,164.07067489624023,184.47051246314194,299.92932510375977,362.0
ensemble,2023-12-02,18,1,2023-12-09,146.0,134.0,11.765329574526637,12.0,62.0
ensemble,2023-12-02,18,2,2023-12-16,207.0,141.59,31.615800099929224,65.41,123.0
ensemble,2023-12-02,18,3,2023-12-23,286.0,152.06,73.87085736763133,133.94,202.0
ensemble,2023-12-02,19,1,2023-12-09,44.0,33.5,5.866482893734634,10.5,17.0
ensemble,2023-12-02,19,2,2023-12-16,50.0,38.0,7.297894053878874,12.0,23.0
ensemble,2023-12-02,19,3,2023-12-23,90.0,45.734,25.914564477354716,44.266,63.0
ensemble,2023-12-02,20,1,2023-12-09,37.0,24.6825,6.201563307478533,12.317499999999999,7.0
ensemble,2023-12-02,20,2,2023-12-16,43.0,27.75,7.7896941762066785,15.25,13.0
ensemble,2023-12-02,20,3,2023-12-23,91.0,30.0,36.85440068491176,61.0,61.0
ensemble,2023-12-02,21,1,2023-12-09,48.0,43.30399546889455,4.864166807398762,4.6960045311054515,11.0
ensemble,2023-12-02,21,2,2023-12-16,87.0,48.285,20.738001635836024,38.715,50.0
ensemble,2023-12-02,21,3,2023-12-23,137.0,49.80976415395671,52.02580138511202,87.1902358460433,100.0
ensemble,2023-12-02,22,1,2023-12-09,158.0,145.034,10.680502438913134,12.966000000000008,39.0
ensemble,2023-12-02,22,2,2023-12-16,179.0,171.04250000000002,14.099660579553909,7.957499999999982,60.0
ensemble,2023-12-02,22,3,2023-12-23,307.0,167.0,81.12538635857284,140.0,188.0
ensemble,2023-12-02,23,1,2023-12-09,15.0,20.0,3.4376025364828755,5.0,6.0
ensemble,2023-12-02,23,2,2023-12-16,20.0,23.0,4.222281023189593,3.0,11.0
ensemble,2023-12-02,23,3,2023-12-23,16.0,25.0,6.686735061957671,9.0,7.0
ensemble,2023-12-02,24,1,2023-12-09,78.0,30.772,32.221489503943914,47.228,56.0
ensemble,2023-12-02,24,2,2023-12-16,115.0,32.708,60.51231001933944,82.292,93.0
ensemble,2023-12-02,24,3,2023-12-23,207.0,38.0,143.18842035586,169.0,185.0
ensemble,2023-12-02,25,1,2023-12-09,117.0,82.0695,17.002702776582538,34.930499999999995,66.0
ensemble,2023-12-02,25,2,2023-12-16,191.0,99.0,57.74616957074567,92.0,140.0
ensemble,2023-12-02,25,3,2023-12-23,298.0,115.0,128.98437323802204,183.0,247.0
ensemble,2023-12-02,26,1,2023-12-09,169.0,128.89,21.823509490428048,40.110000000000014,81.0
ensemble,2023-12-02,26,2,2023-12-16,238.0,145.48000000000002,46.30483154564882,92.51999999999998,150.0
ensemble,2023-12-02,26,3,2023-12-23,245.0,160.94,41.67475308423113,84.06,157.0
ensemble,2023-12-02,27,1,2023-12-09,48.0,37.59,5.689964828982,10.409999999999997,24.0
ensemble,2023-12-02,27,2,2023-12-16,78.0,46.9775,16.00482370122124,31.0225,54.0
ensemble,2023-12-02,27,3,2023-12-23,110.0,53.5,31.821667984686254,56.5,86.0
ensemble,2023-12-02,28,1,2023-12-09,71.0,48.20490894317627,11.268110515957895,22.79509105682373,24.0
ensemble,2023-12-02,28,2,2023-12-16,96.0,51.63999999999999,25.106423064442172,44.36000000000001,49.0
ensemble,2023-12-02,28,3,2023-12-23,200.0,53.0,113.243881561047,147.0,153.0
ensemble,2023-12-02,29,1,2023-12-09,140.0,73.0,42.19547267949779,67.0,82.0
ensemble,2023-12-02,29,2,2023-12-16,154.0,86.5,39.55634027039393,67.5,96.0
ensemble,2023-12-02,29,3,2023-12-23,224.0,97.23787021636964,83.94136901615589,126.76212978363036,166.0
ensemble,2023-12-02,30,1,2023-12-09,21.0,7.393176479404405,8.905528438355526,13.606823520595595,15.0
ensemble,2023-12-02,30,2,2023-12-16,37.0,7.6825,21.281271961036424,29.3175,31.0
ensemble,2023-12-02,30,3,2023-12-23,78.0,8.544,57.88640338673082,69.456,72.0
ensemble,2023-12-02,31,1,2023-12-09,11.0,8.968,1.7247828121496653,2.032,3.0
ensemble,2023-12-02,31,2,2023-12-16,13.0,9.8667416795495,2.2151833017682008,3.1332583204504996,5.0
ensemble,2023-12-02,31,3,2023-12-23,53.0,10.11755,29.87577025450806,42.88245,45.0
ensemble,2023-12-02,32,1,2023-12-09,77.0,55.61265110969544,10.844300422203988,21.38734889030456,38.0
ensemble,2023-12-02,32,2,2023-12-16,118.0,66.45580506057739,30.420056718733992,51.54419493942261,79.0
ensemble,2023-12-02,32,3,2023-12-23,158.0,75.61031489524842,54.45062552195003,82.38968510475158,119.0
ensemble,2023-12-02,33,1,2023-12-09,15.0,2.7478,8.97163506457584,12.2522,14.0
ensemble,2023-12-02,33,2,2023-12-16,28.0,3.0,20.405116890006564,25.0,27.0
ensemble,2023-12-02,33,3,2023-12-23,41.0,3.205,33.02664193035856,37.795,40.0
ensemble,2023-12-02,34,1,2023-12-09,160.0,88.61494464280233,42.02524362194042,71.38505535719767,85.0
ensemble,2023-12-02,34,2,2023-12-16,305.0,102.619,154.25037515712043,202.381,230.0
ensemble,2023-12-02,34,3,2023-12-23,490.0,111.59,311.6288266254695,378.40999999999997,415.0
ensemble,2023-12-02,35,1,2023-12-09,89.0,23.96579379861708,51.957131015278016,65.03420620138291,68.0
ensemble,2023-12-02,35,2,2023-12-16,157.0,29.455,110.95391775989208,127.545,136.0
ensemble,2023-12-02,35,3,2023-12-23,232.0,30.4078,177.37861418547965,201.5922,211.0
ensemble,2023-12-02,36,1,2023-12-09,509.0,238.0,207.45690000000002,271.0,331.0
ensemble,2023-12-02,36,2,2023-12-16,744.0,288.0,347.09116744481133,456.0,566.0
ensemble,2023-12-02,36,3,2023-12-23,935.0,336.0,454.66289067263114,599.0,757.0
ensemble,2023-12-02,37,1,2023-12-09,313.0,202.1,55.31642160532475,110.9,160.0
ensemble,2023-12-02,37,2,2023-12-16,402.0,225.816,91.93698070993963,176.184,249.0
ensemble,2023-12-02,37,3,2023-12-23,733.0,250.5,351.46657021441905,482.5,580.0
ensemble,2023-12-02,38,1,2023-12-09,11.0,5.79,2.7724408966560543,5.21,7.0
ensemble,2023-12-02,38,2,2023-12-16,16.0,6.022128206315545,5.2845259838516805,9.977871793684455,12.0
ensemble,2023-12-02,38,3,2023-12-23,26.0,6.641500000000001,12.50555643014977,19.3585,22.0
ensemble,2023-12-02,39,1,2023-12-09,161.0,98.56203454971312,34.20084061026198,62.43796545028688,86.0
ensemble,2023-12-02,39,2,2023-12-16,239.0,121.015,70.05466196468319,117.985,164.0
ensemble,2023-12-02,39,3,2023-12-23,428.0,133.0,218.9067754765187,295.0,353.0
ensemble,2023-12-02,40,1,2023-12-09,61.0,49.0,7.298282308644546,12.0,27.0
ensemble,2023-12-02,40,2,2023-12-16,85.0,57.60850000000001,14.516607745663034,27.391499999999994,51.0
ensemble,2023-12-02,40,3,2023-12-23,158.0,62.5,58.34408213408584,95.5,124.0
ensemble,2023-12-02,41,1,2023-12-09,43.0,15.25,16.70222150370678,27.75,32.0
ensemble,2023-12-02,41,2,2023-12-16,45.0,17.200623274970752,14.772893843744162,27.799376725029248,34.0
ensemble,2023-12-02,41,3,2023-12-23,103.0,19.4950517838297,61.12843942107791,83.5049482161703,92.0
ensemble,2023-12-02,42,1,2023-12-09,284.0,177.5,66.48038638921653,106.5,159.0
ensemble,2023-12-02,42,2,2023-12-16,395.0,201.5,125.21071726978683,193.5,270.0
ensemble,2023-12-02,42,3,2023-12-23,709.0,207.865,384.58071039448316,501.135,584.0
ensemble,2023-12-02,44,1,2023-12-09,6.0,3.25,1.3237066667277284,2.75,3.0
ensemble,2023-12-02,44,2,2023-12-16,24.0,3.595,15.323345103067755,20.405,21.0
ensemble,2023-12-02,44,3,2023-12-23,18.0,3.3782222526958714,8.706539957358194,14.62177774730413,15.0
ensemble,2023-12-02,45,1,2023-12-09,177.0,102.0,47.27803021647221,75.0,96.0
ensemble,2023-12-02,45,2,2023-12-16,264.0,112.72,109.04737517688443,151.28,183.0
ensemble,2023-12-02,45,3,2023-12-23,421.0,117.4505,250.94031002762517,303.54949999999997,340.0
ensemble,2023-12-02,46,1,2023-12-09,6.0,3.0533751783863265,1.6084390543273377,2.9466248216136735,4.0
ensemble,2023-12-02,46,2,2023-12-16,13.0,3.149323760355882,6.475576675720651,9.850676239644118,11.0
ensemble,2023-12-02,46,3,2023-12-23,33.0,3.0,25.415862177384867,30.0,31.0
ensemble,2023-12-02,47,1,2023-12-09,153.0,97.5,31.480256513425765,55.5,80.0
ensemble,2023-12-02,47,2,2023-12-16,180.0,110.98789263706232,38.35320236968799,69.01210736293768,107.0
ensemble,2023-12-02,47,3,2023-12-23,294.0,118.67135,112.88819251914008,175.32864999999998,221.0
ensemble,2023-12-02,48,1,2023-12-09,590.0,634.0,43.69604327150395,44.0,123.0
ensemble,2023-12-02,48,2,2023-12-16,910.0,716.005,95.92198414934364,193.995,443.0
ensemble,2023-12-02,48,3,2023-12-23,1259.0,834.4150000000001,252.68671463967183,424.5849999999999,792.0
ensemble,2023-12-02,49,1,2023-12-09,17.0,12.5,2.2386756998187365,4.5,7.0
ensemble,2023-12-02,49,2,2023-12-16,24.0,13.477416129560623,5.543516101196737,10.522583870439377,14.0
ensemble,2023-12-02,49,3,2023-12-23,58.0,15.105,32.96209493218082,42.894999999999996,48.0
ensemble,2023-12-02,50,1,2023-12-09,8.0,5.0,1.6246420961235688,3.0,5.0
ensemble,2023-12-02,50,2,2023-12-16,8.0,5.455766731712664,1.3722371572347354,2.5442332682873356,5.0
ensemble,2023-12-02,50,3,2023-12-23,12.0,5.892132866113762,2.9239125840804974,6.107867133886238,9.0
ensemble,2023-12-02,51,1,2023-12-09,157.0,139.485,12.932540714887782,17.514999999999986,42.0
ensemble,2023-12-02,51,2,2023-12-16,229.0,149.0,42.977143221521736,80.0,114.0
ensemble,2023-12-02,51,3,2023-12-23,419.0,160.0,182.87190171705547,259.0,304.0
ensemble,2023-12-02,53,1,2023-12-09,83.0,46.5,19.71577132927056,36.5,47.0
ensemble,2023-12-02,53,2,2023-12-16,109.0,53.18412971496582,30.79045732141272,55.81587028503418,73.0
ensemble,2023-12-02,53,3,2023-12-23,155.0,57.06205940246582,57.037999538552434,97.93794059753418,119.0
ensemble,2023-12-02,54,1,2023-12-09,20.0,15.635107861431996,2.7325447995794536,4.364892138568004,7.0
ensemble,2023-12-02,54,2,2023-12-16,33.0,17.50870238949925,7.938221107456977,15.491297610500752,20.0
ensemble,2023-12-02,54,3,2023-12-23,82.0,20.795,45.24085001919537,61.205,69.0
ensemble,2023-12-02,55,1,2023-12-09,99.0,45.510000000000005,33.292975174125914,53.489999999999995,65.0
ensemble,2023-12-02,55,2,2023-12-16,122.0,52.271,43.05293247309993,69.729,88.0
ensemble,2023-12-02,55,3,2023-12-23,187.0,59.5,86.2553587249952,127.5,153.0
ensemble,2023-12-02,56,1,2023-12-09,48.0,26.601,12.97459843886609,21.399,25.0
ensemble,2023-12-02,56,2,2023-12-16,49.0,33.0,9.62997270727149,16.0,26.0
ensemble,2023-12-02,56,3,2023-12-23,29.0,34.5,5.091007302479389,5.5,6.0
ensemble,2023-12-09,01,1,2023-12-16,151.0,90.31822671952968,35.2122151324178,60.681773280470324,66.0
ensemble,2023-12-09,01,2,2023-12-23,278.0,101.0,141.53834056952243,177.0,193.0
ensemble,2023-12-09,01,3,2023-12-30,298.0,105.0,145.5747295893564,193.0,213.0
ensemble,2023-12-09,02,1,2023-12-16,4.0,11.764514837802103,4.84505722066736,7.764514837802103,11.0
ensemble,2023-12-09,02,2,2023-12-23,5.0,12.0,4.1219617065423675,7.0,10.0
ensemble,2023-12-09,02,3,2023-12-30,4.0,13.012,4.5732986031506275,9.012,11.0
ensemble,2023-12-09,04,1,2023-12-16,606.0,338.3242988586426,182.54483105341458,267.6757011413574,327.0
ensemble,2023-12-09,04,2,2023-12-23,962.0,350.1829,475.13852871310314,611.8171,683.0
ensemble,2023-12-09,04,3,2023-12-30,1151.0,386.5,622.0920805765132,764.5,872.0
ensemble,2023-12-09,05,1,2023-12-16,53.0,25.332,16.568086541817287,27.668,29.0
ensemble,2023-12-09,05,2,2023-12-23,96.0,29.0,51.991826175000014,67.0,72.0
ensemble,2023-12-09,05,3,2023-12-30,187.0,32.0,135.42030941711178,155.0,163.0
ensemble,2023-12-09,06,1,2023-12-16,996.0,894.0,71.68245870986266,102.0,365.0
ensemble,2023-12-09,06,2,2023-12-23,1632.0,1015.53604166447,391.6606359295307,616.46395833553,1001.0
ensemble,2023-12-09,06,3,2023-12-30,1752.0,1061.0,379.74399440850635,691.0,1121.0
ensemble,2023-12-09,08,1,2023-12-16,220.0,148.0,34.925510837393816,72.0,94.0
ensemble,2023-12-09,08,2,2023-12-23,252.0,164.0,48.387293315904095,88.0,126.0
ensemble,2023-12-09,08,3,2023-12-30,346.0,172.52652395340868,105.62938795715054,173.47347604659132,220.0
ensemble,2023-12-09,09,1,2023-12-16,120.0,80.5,20.331185627803446,39.5,63.0
ensemble,2023-12-09,09,2,2023-12-23,115.0,103.4035,14.746177737226306,11.596500000000006,58.0
ensemble,2023-12-09,09,3,2023-12-30,194.0,111.62723374961246,43.32666517454696,82.37276625038754,137.0
ensemble,2023-12-09,10,1,2023-12-16,18.0,3.0074,10.88964974935186,14.9926,16.0
ensemble,2023-12-09,10,2,2023-12-23,24.0,4.36,15.176034330433716,19.64,22.0
ensemble,2023-12-09,10,3,2023-12-30,60.0,4.163527255405907,49.72323832217037,55.83647274459409,58.0
ensemble,2023-12-09,11,1,2023-12-16,20.0,14.197761637024936,2.936613146921617,5.802238362975064,9.0
ensemble,2023-12-09,11,2,2023-12-23,46.0,17.0,17.527072307477425,29.0,35.0
ensemble,2023-12-09,11,3,2023-12-30,57.0,20.0,24.80018838502662,37.0,46.0
ensemble,2023-12-09,12,1,2023-12-16,844.0,803.0,51.60932406439975,41.0,96.0
ensemble,2023-12-09,12,2,2023-12-23,989.0,810.7274169921875,93.18938721480689,178.2725830078125,241.0
ensemble,2023-12-09,12,3,2023-12-30,1336.0,810.9329528808594,282.18435180058333,525.0670471191406,588.0
ensemble,2023-12-09,13,1,2023-12-16,442.0,255.49999999999991,119.03518020326392,186.50000000000009,217.0
ensemble,2023-12-09,13,2,2023-12-23,746.0,264.56,370.1057628725494,481.44,521.0
ensemble,2023-12-09,13,3,2023-12-30,1137.0,260.5,732.5568852445855,876.5,912.0
ensemble,2023-12-09,15,1,2023-12-16,27.0,22.40350794277395,2.7867266895320757,4.596492057226051,4.0
ensemble,2023-12-09,15,2,2023-12-23,28.0,22.345,3.1718010613869407,5.655000000000001,5.0
ensemble,2023-12-09,15,3,2023-12-30,32.0,22.56280064449873,4.703013985178218,9.43719935550127,9.0
ensemble,2023-12-09,16,1,2023-12-16,67.0,22.0,34.28667168822817,45.0,48.0
ensemble,2023-12-09,16,2,2023-12-23,115.0,25.0,74.5885991306847,90.0,96.0
ensemble,2023-12-09,16,3,2023-12-30,163.0,28.0,115.31054576547557,135.0,144.0
ensemble,2023-12-09,17,1,2023-12-16,254.0,242.6765,17.419091891706785,11.323499999999996,89.0
ensemble,2023-12-09,17,2,2023-12-23,464.0,273.8,111.87190870079799,190.2,299.0
ensemble,2023-12-09,17,3,2023-12-30,577.0,303.6105,153.60383020303792,273.3895,412.0
ensemble,2023-12-09,18,1,2023-12-16,207.0,192.73299238240776,14.224011897579619,14.267007617592242,69.0
ensemble,2023-12-09,18,2,2023-12-23,286.0,226.1538993198572,33.63020065625454,59.8461006801428,148.0
ensemble,2023-12-09,18,3,2023-12-30,429.0,260.4684813022613,108.78908017102313,168.5315186977387,291.0
ensemble,2023-12-09,19,1,2023-12-16,50.0,62.620000000000005,8.23157256645543,12.620000000000005,6.0
ensemble,2023-12-09,19,2,2023-12-23,90.0,69.84980195760727,11.859364392476333,20.15019804239273,46.0
ensemble,2023-12-09,19,3,2023-12-30,99.0,81.70536875724792,13.948473978022902,17.294631242752075,55.0
ensemble,2023-12-09,20,1,2023-12-16,43.0,46.0,4.658150773981007,3.0,6.0
ensemble,2023-12-09,20,2,2023-12-23,91.0,53.0,20.418834786477507,38.0,54.0
ensemble,2023-12-09,20,3,2023-12-30,93.0,60.5405,16.664630427850657,32.4595,56.0
ensemble,2023-12-09,21,1,2023-12-16,87.0,76.0,8.0774241104624,11.0,29.0
ensemble,2023-12-09,21,2,2023-12-23,137.0,87.0,25.906518479669522,50.0,79.0
ensemble,2023-12-09,21,3,2023-12-30,261.0,103.0,100.62295102288469,158.0,203.0
ensemble,2023-12-09,22,1,2023-12-16,179.0,146.0,17.379713929427318,33.0,57.0
ensemble,2023-12-09,22,2,2023-12-23,307.0,157.0,97.99498082394531,150.0,185.0
ensemble,2023-12-09,22,3,2023-12-30,381.0,172.941,142.37440617349424,208.059,259.0
ensemble,2023-12-09,23,1,2023-12-16,20.0,15.000000000000004,2.726694518750334,4.9999999999999964,11.0
ensemble,2023-12-09,23,2,2023-12-23,16.0,16.0,2.7779684026252665,0.0,7.0
ensemble,2023-12-09,23,3,2023-12-30,51.0,19.718,18.27600297494039,31.282,42.0
ensemble,2023-12-09,24,1,2023-12-16,115.0,81.0,18.09605734349745,34.0,55.0
ensemble,2023-12-09,24,2,2023-12-23,207.0,95.0,74.89830020634199,112.0,147.0
ensemble,2023-12-09,24,3,2023-12-30,328.0,109.44,165.23488295376063,218.56,268.0
ensemble,2023-12-09,25,1,2023-12-16,191.0,133.0,31.67892914816625,58.0,103.0
ensemble,2023-12-09,25,2,2023-12-23,298.0,153.0,82.59410697951354,145.0,210.0
ensemble,2023-12-09,25,3,2023-12-30,476.0,164.83,212.14044342868277,311.16999999999996,388.0
ensemble,2023-12-09,26,1,2023-12-16,238.0,139.0,59.62751494258773,99.0,132.0
ensemble,2023-12-09,26,2,2023-12-23,245.0,163.0,45.04606915025747,82.0,139.0
ensemble,2023-12-09,26,3,2023-12-30,527.0,181.0,253.0046501250641,346.0,421.0
ensemble,2023-12-09,27,1,2023-12-16,78.0,50.0,14.963327686628322,28.0,44.0
ensemble,2023-12-09,27,2,2023-12-23,110.0,60.2976,28.91753464311876,49.7024,76.0
ensemble,2023-12-09,27,3,2023-12-30,189.0,67.96317446231842,81.57528054459738,121.03682553768158,155.0
ensemble,2023-12-09,28,1,2023-12-16,96.0,87.0,7.1604290770188,9.0,19.0
ensemble,2023-12-09,28,2,2023-12-23,200.0,92.0,67.72758180116615,108.0,123.0
ensemble,2023-12-09,28,3,2023-12-30,300.0,100.1286449432373,146.95879982015467,199.8713550567627,223.0
ensemble,2023-12-09,29,1,2023-12-16,154.0,115.26310329804326,22.1093291452245,38.73689670195674,69.0
ensemble,2023-12-09,29,2,2023-12-23,224.0,133.0,54.7480485199474,91.0,139.0
ensemble,2023-12-09,29,3,2023-12-30,370.0,167.5,147.02109320994987,202.5,285.0
ensemble,2023-12-09,30,1,2023-12-16,37.0,25.0,6.252689792537807,12.0,19.0
ensemble,2023-12-09,30,2,2023-12-23,78.0,25.0,33.51824617275743,53.0,60.0
ensemble,2023-12-09,30,3,2023-12-30,116.0,30.3,63.93097315562331,85.7,98.0
ensemble,2023-12-09,31,1,2023-12-16,13.0,8.373601724596424,2.2740513225278227,4.6263982754035755,5.0
ensemble,2023-12-09,31,2,2023-12-23,53.0,9.85130786895752,34.2585769208949,43.14869213104248,45.0
ensemble,2023-12-09,31,3,2023-12-30,51.0,11.1,29.619238384110357,39.9,43.0
ensemble,2023-12-09,32,1,2023-12-16,118.0,62.75,33.190256833655255,55.25,71.0
ensemble,2023-12-09,32,2,2023-12-23,158.0,76.0,54.19834926579718,82.0,111.0
ensemble,2023-12-09,32,3,2023-12-30,164.0,87.6538815498352,48.759005632679624,76.3461184501648,117.0
ensemble,2023-12-09,33,1,2023-12-16,28.0,7.0,15.120909735191946,21.0,21.0
ensemble,2023-12-09,33,2,2023-12-23,41.0,8.426116679799026,25.28138540698015,32.57388332020098,34.0
ensemble,2023-12-09,33,3,2023-12-30,57.0,8.22,39.337567407676254,48.78,50.0
ensemble,2023-12-09,34,1,2023-12-16,305.0,173.41030746557823,81.52211503287053,131.58969253442177,176.0
ensemble,2023-12-09,34,2,2023-12-23,490.0,195.8620108049109,202.0526613678467,294.13798919508906,361.0
ensemble,2023-12-09,34,3,2023-12-30,733.0,218.1,388.8907089341917,514.9,604.0
ensemble,2023-12-09,35,1,2023-12-16,157.0,59.0,77.46057741121217,98.0,114.0
ensemble,2023-12-09,35,2,2023-12-23,232.0,75.3388350385338,127.80088390548569,156.6611649614662,189.0
ensemble,2023-12-09,35,3,2023-12-30,237.0,89.92,113.97528670497337,147.07999999999998,194.0
ensemble,2023-12-09,36,1,2023-12-16,744.0,558.135,105.74848950568013,185.865,399.0
ensemble,2023-12-09,36,2,2023-12-23,935.0,630.1215390650724,154.74604671839774,304.8784609349276,590.0
ensemble,2023-12-09,36,3,2023-12-30,1343.0,714.26,327.5282071272624,628.74,998.0
ensemble,2023-12-09,37,1,2023-12-16,402.0,296.02,58.40695174972323,105.98000000000002,189.0
ensemble,2023-12-09,37,2,2023-12-23,733.0,331.678,302.0834248259299,401.322,520.0
ensemble,2023-12-09,37,3,2023-12-30,1076.0,339.63199999999995,569.5951625421468,736.368,863.0
ensemble,2023-12-09,38,1,2023-12-16,16.0,15.15742770065661,1.6999856173728873,0.8425722993433897,1.0
ensemble,2023-12-09,38,2,2023-12-23,26.0,18.511922501027584,3.771372071938603,7.488077498972416,9.0
ensemble,2023-12-09,38,3,2023-12-30,51.0,23.0,19.098551681282242,28.0,34.0
ensemble,2023-12-09,39,1,2023-12-16,239.0,192.205,24.873419487940613,46.79499999999999,105.0
ensemble,2023-12-09,39,2,2023-12-23,428.0,234.0519437789917,119.35813313541692,193.9480562210083,294.0
ensemble,2023-12-09,39,3,2023-12-30,638.0,268.5146578576606,254.25723430118663,369.4853421423394,504.0
ensemble,2023-12-09,40,1,2023-12-16,85.0,77.0,7.518358905309384,8.0,14.0
ensemble,2023-12-09,40,2,2023-12-23,158.0,84.0,42.519612457605334,74.0,87.0
ensemble,2023-12-09,40,3,2023-12-30,137.0,90.3775,22.924661422265277,46.6225,66.0
ensemble,2023-12-09,41,1,2023-12-16,45.0,22.05213739738219,12.072814153647604,22.94786260261781,28.0
ensemble,2023-12-09,41,2,2023-12-23,103.0,26.6175,57.457702227963274,76.3825,86.0
ensemble,2023-12-09,41,3,2023-12-30,147.0,31.3875,93.07906610656751,115.6125,130.0
ensemble,2023-12-09,42,1,2023-12-16,395.0,331.7335,39.09367155496198,63.26650000000001,178.0
ensemble,2023-12-09,42,2,2023-12-23,709.0,369.5065,199.4973759900503,339.4935,492.0
ensemble,2023-12-09,42,3,2023-12-30,1033.0,390.679,401.1127084556876,642.321,816.0
ensemble,2023-12-09,44,1,2023-12-16,24.0,7.0,11.289036933474714,17.0,18.0
ensemble,2023-12-09,44,2,2023-12-23,18.0,9.0,5.132685468194252,9.0,12.0
ensemble,2023-12-09,44,3,2023-12-30,47.0,9.4,28.52965558443068,37.6,41.0
ensemble,2023-12-09,45,1,2023-12-16,264.0,172.67149999999998,55.37459206050312,91.32850000000002,131.0
ensemble,2023-12-09,45,2,2023-12-23,421.0,180.228,167.35312621720584,240.772,288.0
ensemble,2023-12-09,45,3,2023-12-30,649.0,196.742,354.6946100547269,452.25800000000004,516.0
ensemble,2023-12-09,46,1,2023-12-16,13.0,6.682,3.5393095225907514,6.318,6.0
ensemble,2023-12-09,46,2,2023-12-23,33.0,7.815,19.210488604930557,25.185,26.0
ensemble,2023-12-09,46,3,2023-12-30,48.0,8.0,32.44499806085219,40.0,41.0
ensemble,2023-12-09,47,1,2023-12-16,180.0,139.55688887757998,21.768141160146733,40.44311112242002,82.0
ensemble,2023-12-09,47,2,2023-12-23,294.0,163.5,87.56208528347122,130.5,196.0
ensemble,2023-12-09,47,3,2023-12-30,543.0,189.5,276.898558739781,353.5,445.0
ensemble,2023-12-09,48,1,2023-12-16,910.0,879.0675,49.82875748775077,30.932500000000005,364.0
ensemble,2023-12-09,48,2,2023-12-23,1259.0,944.5,166.08145759182474,314.5,713.0
ensemble,2023-12-09,48,3,2023-12-30,1530.0,958.26685,305.1538402487908,571.73315,984.0
