Mmwrweek_end,Level,State,Tests,Detections,Percent_pos,Subtype,Pathogen,Posted,Tests_3wma,Detections_5wma,Percent_Pos_3wma
01/17/2026 12:00:00 AM,State,NH,.,.,.,,RSV,09/04/2026 12:00:00 AM,508,32,5.69
01/17/2026 12:00:00 AM,State,NJ,.,.,.,,RSV,09/04/2026 12:00:00 AM,2013,138,6.76
01/17/2026 12:00:00 AM,State,NM,.,.,.,,RSV,09/04/2026 12:00:00 AM,2270,105,4.66
01/17/2026 12:00:00 AM,State,NV,.,.,.,,RSV,09/04/2026 12:00:00 AM,582,39,6.29
01/17/2026 12:00:00 AM,State,NY,.,.,.,,RSV,09/04/2026 12:00:00 AM,1425,63,4.09
01/17/2026 12:00:00 AM,State,OH,.,.,.,,RSV,09/04/2026 12:00:00 AM,9186,629,6.93
01/17/2026 12:00:00 AM,State,OK,.,.,.,,RSV,09/04/2026 12:00:00 AM,1562,120,5.58
01/17/2026 12:00:00 AM,State,OR,.,.,.,,RSV,09/04/2026 12:00:00 AM,3877,141,3.48
01/17/2026 12:00:00 AM,State,PA,.,.,.,,RSV,09/04/2026 12:00:00 AM,4076,230,5.78
01/17/2026 12:00:00 AM,State,PR,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/17/2026 12:00:00 AM,State,RI,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/17/2026 12:00:00 AM,State,SC,.,.,.,,RSV,09/04/2026 12:00:00 AM,*,*,3.05
01/17/2026 12:00:00 AM,State,SD,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/17/2026 12:00:00 AM,State,TN,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/17/2026 12:00:00 AM,State,TX,.,.,.,,RSV,09/04/2026 12:00:00 AM,6729,713,10.19
01/17/2026 12:00:00 AM,State,UT,.,.,.,,RSV,09/04/2026 12:00:00 AM,13,0,0.00
01/17/2026 12:00:00 AM,State,VA,.,.,.,,RSV,09/04/2026 12:00:00 AM,1352,114,8.25
01/17/2026 12:00:00 AM,State,VT,.,.,.,,RSV,09/04/2026 12:00:00 AM,523,15,2.36
01/17/2026 12:00:00 AM,State,WA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3477,231,6.35
01/17/2026 12:00:00 AM,State,WI,.,.,.,,RSV,09/04/2026 12:00:00 AM,12355,497,4.01
01/17/2026 12:00:00 AM,State,WV,.,.,.,,RSV,09/04/2026 12:00:00 AM,968,32,3.26
01/17/2026 12:00:00 AM,State,WY,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,AK,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,4.44
01/24/2026 12:00:00 AM,State,AL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,9,0,0.00
01/24/2026 12:00:00 AM,State,AR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1,0,0.00
01/24/2026 12:00:00 AM,State,AZ,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1120,24,2.14
01/24/2026 12:00:00 AM,State,CA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2940,49,1.67
01/24/2026 12:00:00 AM,State,CO,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2230,91,4.08
01/24/2026 12:00:00 AM,State,CT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1792,124,6.92
01/24/2026 12:00:00 AM,State,DC,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,1.22
01/24/2026 12:00:00 AM,State,DE,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,5.26
01/24/2026 12:00:00 AM,State,FL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,1.04
01/24/2026 12:00:00 AM,State,GA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2282,57,2.50
01/24/2026 12:00:00 AM,State,HI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,0.82
01/24/2026 12:00:00 AM,State,IA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3873,276,7.13
01/24/2026 12:00:00 AM,State,ID,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,400,24,6.00
01/24/2026 12:00:00 AM,State,IL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1070,73,6.82
01/24/2026 12:00:00 AM,State,IN,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,313,25,7.99
01/24/2026 12:00:00 AM,State,KS,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,14,0,0.00
01/24/2026 12:00:00 AM,State,KY,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,697,54,7.75
01/24/2026 12:00:00 AM,State,LA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,6,0,0.00
01/24/2026 12:00:00 AM,State,MA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1941,125,6.44
01/24/2026 12:00:00 AM,State,MD,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,741,32,4.32
01/24/2026 12:00:00 AM,State,ME,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1091,64,5.87
01/24/2026 12:00:00 AM,State,MI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2302,158,6.86
01/24/2026 12:00:00 AM,State,MN,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3076,191,6.21
01/24/2026 12:00:00 AM,State,MO,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3652,221,6.05
01/24/2026 12:00:00 AM,State,MS,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,301,7,2.33
01/24/2026 12:00:00 AM,State,MT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,439,24,5.47
01/24/2026 12:00:00 AM,State,NC,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2884,62,2.15
01/24/2026 12:00:00 AM,State,ND,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,430,40,9.30
01/24/2026 12:00:00 AM,State,NE,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2310,156,6.75
01/24/2026 12:00:00 AM,State,NH,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,72,20,27.78
01/24/2026 12:00:00 AM,State,NJ,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2041,102,5.00
01/24/2026 12:00:00 AM,State,NM,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,4790,201,4.20
01/24/2026 12:00:00 AM,State,NV,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1288,27,2.10
01/24/2026 12:00:00 AM,State,NY,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1375,65,4.73
01/24/2026 12:00:00 AM,State,OH,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,8633,597,6.92
01/24/2026 12:00:00 AM,State,OK,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2903,188,6.48
01/24/2026 12:00:00 AM,State,OR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3040,163,5.36
01/24/2026 12:00:00 AM,State,PA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3642,159,4.37
01/24/2026 12:00:00 AM,State,PR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,3.03
01/24/2026 12:00:00 AM,State,RI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,150,6,4.00
01/24/2026 12:00:00 AM,State,SC,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,22,0,0.00
01/24/2026 12:00:00 AM,State,SD,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,2.19
01/24/2026 12:00:00 AM,State,TN,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,15,10,66.67
01/24/2026 12:00:00 AM,State,TX,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,7526,123,1.63
01/24/2026 12:00:00 AM,State,UT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,14,0,0.00
01/24/2026 12:00:00 AM,State,VA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1371,58,4.23
01/24/2026 12:00:00 AM,State,VT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,506,30,5.93
01/24/2026 12:00:00 AM,State,WA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2791,20,0.72
01/24/2026 12:00:00 AM,State,WI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,13052,1163,8.91
01/24/2026 12:00:00 AM,State,WV,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,932,65,6.97
01/24/2026 12:00:00 AM,State,WY,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,14,0,0.00
01/24/2026 12:00:00 AM,State,AK,.,.,.,,RSV,09/04/2026 12:00:00 AM,62,5,8.36
01/24/2026 12:00:00 AM,State,AL,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,AR,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,AZ,.,.,.,,RSV,09/04/2026 12:00:00 AM,973,114,11.47
01/24/2026 12:00:00 AM,State,CA,.,.,.,,RSV,09/04/2026 12:00:00 AM,9284,454,4.91
01/24/2026 12:00:00 AM,State,CO,.,.,.,,RSV,09/04/2026 12:00:00 AM,2267,246,10.58
01/24/2026 12:00:00 AM,State,CT,.,.,.,,RSV,09/04/2026 12:00:00 AM,1667,112,7.15
01/24/2026 12:00:00 AM,State,DC,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,DE,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,FL,.,.,.,,RSV,09/04/2026 12:00:00 AM,462,41,8.96
01/24/2026 12:00:00 AM,State,GA,.,.,.,,RSV,09/04/2026 12:00:00 AM,2091,214,9.92
01/24/2026 12:00:00 AM,State,HI,.,.,.,,RSV,09/04/2026 12:00:00 AM,879,61,6.43
01/24/2026 12:00:00 AM,State,IA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3626,179,4.66
01/24/2026 12:00:00 AM,State,ID,.,.,.,,RSV,09/04/2026 12:00:00 AM,*,*,0.62
01/24/2026 12:00:00 AM,State,IL,.,.,.,,RSV,09/04/2026 12:00:00 AM,846,19,2.16
01/24/2026 12:00:00 AM,State,IN,.,.,.,,RSV,09/04/2026 12:00:00 AM,331,15,4.84
01/24/2026 12:00:00 AM,State,KS,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,KY,.,.,.,,RSV,09/04/2026 12:00:00 AM,524,32,6.27
01/24/2026 12:00:00 AM,State,LA,.,.,.,,RSV,09/04/2026 12:00:00 AM,121,11,11.45
01/24/2026 12:00:00 AM,State,MA,.,.,.,,RSV,09/04/2026 12:00:00 AM,1557,143,10.22
01/24/2026 12:00:00 AM,State,MD,.,.,.,,RSV,09/04/2026 12:00:00 AM,401,45,10.67
01/24/2026 12:00:00 AM,State,ME,.,.,.,,RSV,09/04/2026 12:00:00 AM,89,9,9.00
01/24/2026 12:00:00 AM,State,MI,.,.,.,,RSV,09/04/2026 12:00:00 AM,1836,110,5.79
01/24/2026 12:00:00 AM,State,MN,.,.,.,,RSV,09/04/2026 12:00:00 AM,2412,213,8.47
01/24/2026 12:00:00 AM,State,MO,.,.,.,,RSV,09/04/2026 12:00:00 AM,3174,169,5.42
01/24/2026 12:00:00 AM,State,MS,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,MT,.,.,.,,RSV,09/04/2026 12:00:00 AM,199,11,5.40
01/24/2026 12:00:00 AM,State,NC,.,.,.,,RSV,09/04/2026 12:00:00 AM,2261,125,5.61
01/24/2026 12:00:00 AM,State,ND,.,.,.,,RSV,09/04/2026 12:00:00 AM,390,12,3.15
01/24/2026 12:00:00 AM,State,NE,.,.,.,,RSV,09/04/2026 12:00:00 AM,2599,123,4.01
01/24/2026 12:00:00 AM,State,NH,.,.,.,,RSV,09/04/2026 12:00:00 AM,433,34,9.03
01/24/2026 12:00:00 AM,State,NJ,.,.,.,,RSV,09/04/2026 12:00:00 AM,1720,133,7.85
01/24/2026 12:00:00 AM,State,NM,.,.,.,,RSV,09/04/2026 12:00:00 AM,2127,150,6.91
01/24/2026 12:00:00 AM,State,NV,.,.,.,,RSV,09/04/2026 12:00:00 AM,572,48,7.49
01/24/2026 12:00:00 AM,State,NY,.,.,.,,RSV,09/04/2026 12:00:00 AM,1302,76,6.04
01/24/2026 12:00:00 AM,State,OH,.,.,.,,RSV,09/04/2026 12:00:00 AM,7997,625,8.02
01/24/2026 12:00:00 AM,State,OK,.,.,.,,RSV,09/04/2026 12:00:00 AM,1595,142,6.32
01/24/2026 12:00:00 AM,State,OR,.,.,.,,RSV,09/04/2026 12:00:00 AM,4374,173,3.55
01/24/2026 12:00:00 AM,State,PA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3540,216,6.33
01/24/2026 12:00:00 AM,State,PR,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,RI,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,SC,.,.,.,,RSV,09/04/2026 12:00:00 AM,*,*,3.71
01/24/2026 12:00:00 AM,State,SD,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,TN,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/24/2026 12:00:00 AM,State,TX,.,.,.,,RSV,09/04/2026 12:00:00 AM,6562,668,10.19
01/24/2026 12:00:00 AM,State,UT,.,.,.,,RSV,09/04/2026 12:00:00 AM,10,0,0.00
01/24/2026 12:00:00 AM,State,VA,.,.,.,,RSV,09/04/2026 12:00:00 AM,1148,91,8.02
01/24/2026 12:00:00 AM,State,VT,.,.,.,,RSV,09/04/2026 12:00:00 AM,446,16,3.31
01/24/2026 12:00:00 AM,State,WA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3539,232,6.52
01/24/2026 12:00:00 AM,State,WI,.,.,.,,RSV,09/04/2026 12:00:00 AM,11462,584,5.00
01/24/2026 12:00:00 AM,State,WV,.,.,.,,RSV,09/04/2026 12:00:00 AM,910,32,3.96
01/24/2026 12:00:00 AM,State,WY,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,AK,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,84,6,7.14
01/31/2026 12:00:00 AM,State,AL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,11,0,0.00
01/31/2026 12:00:00 AM,State,AR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,0,0,0.00
01/31/2026 12:00:00 AM,State,AZ,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1216,22,1.81
01/31/2026 12:00:00 AM,State,CA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2946,40,1.36
01/31/2026 12:00:00 AM,State,CO,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2403,104,4.33
01/31/2026 12:00:00 AM,State,CT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1503,101,6.72
01/31/2026 12:00:00 AM,State,DC,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,4.65
01/31/2026 12:00:00 AM,State,DE,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,1.89
01/31/2026 12:00:00 AM,State,FL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,388,7,1.80
01/31/2026 12:00:00 AM,State,GA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2117,53,2.50
01/31/2026 12:00:00 AM,State,HI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,0.80
01/31/2026 12:00:00 AM,State,IA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3813,234,6.14
01/31/2026 12:00:00 AM,State,ID,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,390,26,6.67
01/31/2026 12:00:00 AM,State,IL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1060,78,7.36
01/31/2026 12:00:00 AM,State,IN,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,308,19,6.17
01/31/2026 12:00:00 AM,State,KS,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,14,0,0.00
01/31/2026 12:00:00 AM,State,KY,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,548,32,5.84
01/31/2026 12:00:00 AM,State,LA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,13,0,0.00
01/31/2026 12:00:00 AM,State,MA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1617,91,5.63
01/31/2026 12:00:00 AM,State,MD,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,480,27,5.63
01/31/2026 12:00:00 AM,State,ME,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,967,72,7.45
01/31/2026 12:00:00 AM,State,MI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2156,143,6.63
01/31/2026 12:00:00 AM,State,MN,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2943,177,6.01
01/31/2026 12:00:00 AM,State,MO,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3406,178,5.23
01/31/2026 12:00:00 AM,State,MS,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,259,11,4.25
01/31/2026 12:00:00 AM,State,MT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,515,30,5.83
01/31/2026 12:00:00 AM,State,NC,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2430,76,3.13
01/31/2026 12:00:00 AM,State,ND,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,385,38,9.87
01/31/2026 12:00:00 AM,State,NE,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2518,166,6.59
01/31/2026 12:00:00 AM,State,NH,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,54,8,14.81
01/31/2026 12:00:00 AM,State,NJ,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1704,84,4.93
01/31/2026 12:00:00 AM,State,NM,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,4895,198,4.04
01/31/2026 12:00:00 AM,State,NV,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1195,26,2.18
01/31/2026 12:00:00 AM,State,NY,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1267,57,4.50
01/31/2026 12:00:00 AM,State,OH,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,7232,558,7.72
01/31/2026 12:00:00 AM,State,OK,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2655,182,6.85
01/31/2026 12:00:00 AM,State,OR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,5171,259,5.01
01/31/2026 12:00:00 AM,State,PA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2984,117,3.92
01/31/2026 12:00:00 AM,State,PR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,1.72
01/31/2026 12:00:00 AM,State,RI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,88,9,10.23
01/31/2026 12:00:00 AM,State,SC,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,26,0,0.00
01/31/2026 12:00:00 AM,State,SD,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,*,*,2.26
01/31/2026 12:00:00 AM,State,TN,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,14,8,57.14
01/31/2026 12:00:00 AM,State,TX,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,6696,97,1.45
01/31/2026 12:00:00 AM,State,UT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,8,0,0.00
01/31/2026 12:00:00 AM,State,VA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,963,38,3.95
01/31/2026 12:00:00 AM,State,VT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,438,20,4.57
01/31/2026 12:00:00 AM,State,WA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3298,32,0.97
01/31/2026 12:00:00 AM,State,WI,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,13050,1147,8.79
01/31/2026 12:00:00 AM,State,WV,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,846,38,4.49
01/31/2026 12:00:00 AM,State,WY,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,22,0,0.00
01/31/2026 12:00:00 AM,State,AK,.,.,.,,RSV,09/04/2026 12:00:00 AM,*,*,6.43
01/31/2026 12:00:00 AM,State,AL,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,AR,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,AZ,.,.,.,,RSV,09/04/2026 12:00:00 AM,1165,145,12.86
01/31/2026 12:00:00 AM,State,CA,.,.,.,,RSV,09/04/2026 12:00:00 AM,9407,472,5.16
01/31/2026 12:00:00 AM,State,CO,.,.,.,,RSV,09/04/2026 12:00:00 AM,2333,304,13.75
01/31/2026 12:00:00 AM,State,CT,.,.,.,,RSV,09/04/2026 12:00:00 AM,1553,123,7.83
01/31/2026 12:00:00 AM,State,DC,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,DE,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,FL,.,.,.,,RSV,09/04/2026 12:00:00 AM,497,42,8.33
01/31/2026 12:00:00 AM,State,GA,.,.,.,,RSV,09/04/2026 12:00:00 AM,2098,203,9.97
01/31/2026 12:00:00 AM,State,HI,.,.,.,,RSV,09/04/2026 12:00:00 AM,889,63,7.21
01/31/2026 12:00:00 AM,State,IA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3394,203,5.73
01/31/2026 12:00:00 AM,State,ID,.,.,.,,RSV,09/04/2026 12:00:00 AM,*,*,1.19
01/31/2026 12:00:00 AM,State,IL,.,.,.,,RSV,09/04/2026 12:00:00 AM,835,21,2.51
01/31/2026 12:00:00 AM,State,IN,.,.,.,,RSV,09/04/2026 12:00:00 AM,320,14,4.48
01/31/2026 12:00:00 AM,State,KS,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,KY,.,.,.,,RSV,09/04/2026 12:00:00 AM,514,32,5.71
01/31/2026 12:00:00 AM,State,LA,.,.,.,,RSV,09/04/2026 12:00:00 AM,117,10,11.22
01/31/2026 12:00:00 AM,State,MA,.,.,.,,RSV,09/04/2026 12:00:00 AM,1399,155,11.25
01/31/2026 12:00:00 AM,State,MD,.,.,.,,RSV,09/04/2026 12:00:00 AM,377,40,10.70
01/31/2026 12:00:00 AM,State,ME,.,.,.,,RSV,09/04/2026 12:00:00 AM,86,12,13.91
01/31/2026 12:00:00 AM,State,MI,.,.,.,,RSV,09/04/2026 12:00:00 AM,1829,118,6.45
01/31/2026 12:00:00 AM,State,MN,.,.,.,,RSV,09/04/2026 12:00:00 AM,2316,237,10.35
01/31/2026 12:00:00 AM,State,MO,.,.,.,,RSV,09/04/2026 12:00:00 AM,3134,195,5.55
01/31/2026 12:00:00 AM,State,MS,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,MT,.,.,.,,RSV,09/04/2026 12:00:00 AM,206,12,7.01
01/31/2026 12:00:00 AM,State,NC,.,.,.,,RSV,09/04/2026 12:00:00 AM,2019,119,6.28
01/31/2026 12:00:00 AM,State,ND,.,.,.,,RSV,09/04/2026 12:00:00 AM,358,13,3.06
01/31/2026 12:00:00 AM,State,NE,.,.,.,,RSV,09/04/2026 12:00:00 AM,2866,156,4.73
01/31/2026 12:00:00 AM,State,NH,.,.,.,,RSV,09/04/2026 12:00:00 AM,408,39,9.76
01/31/2026 12:00:00 AM,State,NJ,.,.,.,,RSV,09/04/2026 12:00:00 AM,1617,131,8.46
01/31/2026 12:00:00 AM,State,NM,.,.,.,,RSV,09/04/2026 12:00:00 AM,2178,208,8.64
01/31/2026 12:00:00 AM,State,NV,.,.,.,,RSV,09/04/2026 12:00:00 AM,660,64,8.67
01/31/2026 12:00:00 AM,State,NY,.,.,.,,RSV,09/04/2026 12:00:00 AM,1317,98,7.22
01/31/2026 12:00:00 AM,State,OH,.,.,.,,RSV,09/04/2026 12:00:00 AM,7313,656,9.06
01/31/2026 12:00:00 AM,State,OK,.,.,.,,RSV,09/04/2026 12:00:00 AM,2454,117,7.90
01/31/2026 12:00:00 AM,State,OR,.,.,.,,RSV,09/04/2026 12:00:00 AM,4917,207,3.86
01/31/2026 12:00:00 AM,State,PA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3136,208,6.62
01/31/2026 12:00:00 AM,State,PR,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,RI,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,SC,.,.,.,,RSV,09/04/2026 12:00:00 AM,*,*,3.27
01/31/2026 12:00:00 AM,State,SD,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,TN,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
01/31/2026 12:00:00 AM,State,TX,.,.,.,,RSV,09/04/2026 12:00:00 AM,6854,665,9.78
01/31/2026 12:00:00 AM,State,UT,.,.,.,,RSV,09/04/2026 12:00:00 AM,10,0,0.00
01/31/2026 12:00:00 AM,State,VA,.,.,.,,RSV,09/04/2026 12:00:00 AM,990,77,7.54
01/31/2026 12:00:00 AM,State,VT,.,.,.,,RSV,09/04/2026 12:00:00 AM,452,18,3.72
01/31/2026 12:00:00 AM,State,WA,.,.,.,,RSV,09/04/2026 12:00:00 AM,3644,232,6.50
01/31/2026 12:00:00 AM,State,WI,.,.,.,,RSV,09/04/2026 12:00:00 AM,11309,709,6.04
01/31/2026 12:00:00 AM,State,WV,.,.,.,,RSV,09/04/2026 12:00:00 AM,802,34,4.22
01/31/2026 12:00:00 AM,State,WY,.,.,.,,RSV,09/04/2026 12:00:00 AM,.,.,.
02/07/2026 12:00:00 AM,State,AK,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,72,11,15.28
02/07/2026 12:00:00 AM,State,AL,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,14,0,0.00
02/07/2026 12:00:00 AM,State,AR,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,6,0,0.00
02/07/2026 12:00:00 AM,State,AZ,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1424,25,1.76
02/07/2026 12:00:00 AM,State,CA,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,3537,60,1.70
02/07/2026 12:00:00 AM,State,CO,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,2598,120,4.62
02/07/2026 12:00:00 AM,State,CT,.,.,.,,SARS-COV-2,09/04/2026 12:00:00 AM,1672,95,5.68
